encounter_id,boss_name,zone_name,difficulty,difficulty_label,raid_night_date,report_code,report_title,start_time_utc,end_time_utc,pulls_on_night,kills_on_night,wipes_on_night,best_wipe_pct_on_night,avg_wipe_pct_on_night,best_boss_hp_remaining,is_kill_on_night,kill_duration_seconds,longest_pull_seconds
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-07,y1D3JcXKFZPMk4HV,2023-06-07,2023-06-07T17:48:55.688Z,2023-06-07T20:53:44.323Z,4,1,3,20.02,47.69,0.0,true,373,373
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-06-07,y1D3JcXKFZPMk4HV,2023-06-07,2023-06-07T17:48:55.688Z,2023-06-07T20:53:44.323Z,1,1,0,null,null,0.0,true,130,130
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-07,y1D3JcXKFZPMk4HV,2023-06-07,2023-06-07T17:48:55.688Z,2023-06-07T20:53:44.323Z,1,1,0,null,null,0.0,true,50,50
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-07,y1D3JcXKFZPMk4HV,2023-06-07,2023-06-07T17:48:55.688Z,2023-06-07T20:53:44.323Z,2,1,1,69.04,69.04,0.0,true,404,404
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-12,kpwdZ6FPB1gzDC8M,2023-06-12,2023-06-12T17:50:52.807Z,2023-06-12T21:00:23.808Z,16,0,16,50.71,70.63,50.71,false,null,240
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-12,kpwdZ6FPB1gzDC8M,2023-06-12,2023-06-12T17:50:52.807Z,2023-06-12T21:00:23.808Z,13,1,12,10.76,20.57,0.0,true,322,357
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,1,1,0,null,null,0.0,true,331,331
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,20,0,20,54.51,62.28,54.51,false,null,235
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,1,1,0,null,null,0.0,true,311,311
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,1,1,0,null,null,0.0,true,144,144
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,1,1,0,null,null,0.0,true,292,292
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-14,M8Lg1R7p3CkvyHhd,Silly Goose Jads 14-06,2023-06-14T17:49:01.206Z,2023-06-14T20:59:17.183Z,1,1,0,null,null,0.0,true,256,256
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-19,YzyV1wxg6GmCWQJd,Myffic 16-06,2023-06-19T17:52:42.790Z,2023-06-19T21:01:11.445Z,6,1,5,7.27,41.44,0.0,true,396,396
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-19,YzyV1wxg6GmCWQJd,Myffic 16-06,2023-06-19T17:52:42.790Z,2023-06-19T21:01:11.445Z,11,0,11,27.71,51.21,27.71,false,null,392
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-19,YzyV1wxg6GmCWQJd,Myffic 16-06,2023-06-19T17:52:42.790Z,2023-06-19T21:01:11.445Z,7,1,6,8.34,23.24,0.0,true,356,356
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,1,1,0,null,null,0.0,true,142,142
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,1,1,0,null,null,0.0,true,451,451
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,1,1,0,null,null,0.0,true,252,252
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,2,1,1,3.91,3.91,0.0,true,339,364
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,15,0,15,35.08,52.64,35.08,false,null,309
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-21,R4dZmLazQMBT2Y6n,Linus first mythic as free man - 21-06,2023-06-21T17:49:52.474Z,2023-06-21T20:59:02.765Z,1,1,0,null,null,0.0,true,325,325
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-26,MyRLwt3ZJH2XCkcG,Myffic 26-06,2023-06-26T17:54:01.961Z,2023-06-26T21:02:48.089Z,18,0,18,12.87,40.12,12.87,false,null,395
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-26,MyRLwt3ZJH2XCkcG,Myffic 26-06,2023-06-26T17:54:01.961Z,2023-06-26T21:02:48.089Z,3,1,2,7.29,36.2,0.0,true,290,359
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-26,MyRLwt3ZJH2XCkcG,Myffic 26-06,2023-06-26T17:54:01.961Z,2023-06-26T21:02:48.089Z,1,1,0,null,null,0.0,true,331,331
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,1,1,0,null,null,0.0,true,140,140
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,1,1,0,null,null,0.0,true,305,305
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,2,1,1,19.11,19.11,0.0,true,310,314
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,1,1,0,null,null,0.0,true,297,297
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,2,1,1,6.52,6.52,0.0,true,287,306
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,1,1,0,null,null,0.0,true,238,238
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-06-28,wWByqzNCQ28MtLJZ,GM Abandons Children,2023-06-28T17:51:46.695Z,2023-06-28T20:16:22.603Z,2,1,1,17.8,17.8,0.0,true,276,296
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-04,aCJpm7wGyLDnrHxP,2023-07-04,2023-07-04T17:52:21.181Z,2023-07-04T21:01:33.045Z,24,0,24,10.49,40.63,10.49,false,null,401
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,1,1,0,null,null,0.0,true,315,315
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,1,1,0,null,null,0.0,true,138,138
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",4,Heroic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,1,1,0,null,null,0.0,true,257,257
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,2,1,1,54.33,54.33,0.0,true,237,237
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,3,1,2,10.04,19.22,0.0,true,278,344
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-05,Mrkxav4dpW2gRP9j,2023-07-05,2023-07-05T17:54:10.699Z,2023-07-05T21:02:18.104Z,15,0,15,13.97,48.71,13.97,false,null,397
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-10,jJR6C24cTLXDghrM,2023-07-10,2023-07-10T17:54:39.043Z,2023-07-10T21:00:39.364Z,1,1,0,null,null,0.0,true,334,334
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-10,jJR6C24cTLXDghrM,2023-07-10,2023-07-10T17:54:39.043Z,2023-07-10T21:00:39.364Z,2,1,1,27.23,27.23,0.0,true,292,292
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-10,jJR6C24cTLXDghrM,2023-07-10,2023-07-10T17:54:39.043Z,2023-07-10T21:00:39.364Z,18,0,18,4.48,34.0,4.48,false,null,397
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,20,0,20,14.77,44.45,14.77,false,null,398
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,1,1,0,null,null,0.0,true,236,236
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",4,Heroic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,1,1,0,null,null,0.0,true,240,240
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",4,Heroic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,1,1,0,null,null,0.0,true,328,328
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",4,Heroic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,1,1,0,null,null,0.0,true,140,140
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-12,1JR3rTW7HjM928dC,Augmented Raiding 12-07,2023-07-12T17:50:21.836Z,2023-07-12T20:58:47.415Z,1,1,0,null,null,0.0,true,296,296
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-17,pvxMTJyZKV93gQW4,2023-07-17 RASHOK KILL,2023-07-17T18:03:56.736Z,2023-07-17T20:28:44.053Z,1,1,0,null,null,0.0,true,314,314
2680,"Rashok, the Elder","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-17,pvxMTJyZKV93gQW4,2023-07-17 RASHOK KILL,2023-07-17T18:03:56.736Z,2023-07-17T20:28:44.053Z,16,1,15,1.91,37.85,0.0,true,386,395
2693,The Forgotten Experiments,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-17,pvxMTJyZKV93gQW4,2023-07-17 RASHOK KILL,2023-07-17T18:03:56.736Z,2023-07-17T20:28:44.053Z,2,1,1,33.43,33.43,0.0,true,324,324
2689,"The Vigilant Steward, Zskarn","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-19,rjmDBT8bzWtf4dnN,2023-07-19 zee-karn or zss-karn?,2023-07-19T17:53:50.058Z,2023-07-19T20:58:47.369Z,30,0,30,24.46,48.33,24.46,false,null,299
2683,Magmorax,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-24,8QHKg1kdzZa7AXp9,2023-07-24 Zskarn kill,2023-07-24T17:52:07.773Z,2023-07-24T21:04:30.309Z,13,0,13,2.97,36.83,2.97,false,null,346
2689,"The Vigilant Steward, Zskarn","Aberrus, the Shadowed Crucible",5,Mythic,2023-07-24,8QHKg1kdzZa7AXp9,2023-07-24 Zskarn kill,2023-07-24T17:52:07.773Z,2023-07-24T21:04:30.309Z,13,1,12,6.82,32.06,0.0,true,304,342
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-26,mP3gRnbtAfrxyZQY,2023-07-26 Magmorax kill,2023-07-26T17:49:11.303Z,2023-07-26T20:57:49.376Z,21,0,21,46.24,70.33,46.24,false,null,304
2683,Magmorax,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-26,mP3gRnbtAfrxyZQY,2023-07-26 Magmorax kill,2023-07-26T17:49:11.303Z,2023-07-26T20:57:49.376Z,2,1,1,50.52,50.52,0.0,true,330,330
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-07-31,qR6McdabCYJ8GF71,2023-07-31 Neltharion,2023-07-31T18:18:50.794Z,2023-07-31T21:01:08.375Z,27,0,27,38.93,59.62,38.93,false,null,374
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-02,dn36btV8hL1QJ9rZ,2023-08-02 Neltharion,2023-08-02T17:57:50.935Z,2023-08-02T20:54:47.736Z,28,0,28,30.14,58.31,30.14,false,null,370
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-07,VHt2j6CM3yYJXWLw,2023-08-07 Neltharion,2023-08-07T17:53:27.443Z,2023-08-07T20:58:45.965Z,23,0,23,19.86,46.48,19.86,false,null,429
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-09,x1b8mRM7ZJcv34gX,2023-08-09 Neltharion,2023-08-09T17:52:45.706Z,2023-08-09T21:05:42.819Z,24,0,24,6.15,44.03,6.15,false,null,454
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-14,LjNkgwYKW3MAh9PB,2023-08-14 Neltharion,2023-08-14T17:54:49.284Z,2023-08-14T21:00:49.707Z,23,0,23,1.2,39.24,1.2,false,null,450
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-16,2A6pqG1h84QnfWg9,2023-08-16 sark,2023-08-16T19:28:50.906Z,2023-08-16T20:59:07.559Z,22,0,22,70.57,79.18,70.57,false,null,163
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-16,wnT8jAxh391kGNHM,2023-08-16 echo of who?,2023-08-16T17:58:32.577Z,2023-08-16T19:02:41.994Z,7,1,6,3.29,32.0,0.0,true,423,450
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-21,c2yvLnA14dPGgpW6,2023-08-21 sark,2023-08-21T17:56:24.054Z,2023-08-21T21:00:07.374Z,33,0,33,64.38,73.49,64.38,false,null,203
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-23,v1Wk8JdZptNGX3Fc,2023-08-23 sark,2023-08-23T17:55:24.967Z,2023-08-23T20:56:20.083Z,30,0,30,51.92,64.68,51.92,false,null,244
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-28,LnW7rQb6XRvjM2ah,2023-08-28 sark,2023-08-28T18:01:11.308Z,2023-08-28T20:57:34.872Z,30,0,30,51.69,66.68,51.69,false,null,267
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-08-30,Bj1dwva4pZr2yT8A,2023-08-30 sark,2023-08-30T17:57:47.272Z,2023-08-30T20:58:45.513Z,28,0,28,47.44,59.51,47.44,false,null,292
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-04,aLFwBhHWmTYJqtn6,2023-09-04 sark,2023-09-04T18:01:17.480Z,2023-09-04T20:59:21.563Z,29,0,29,50.68,61.94,50.68,false,null,287
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-06,cavqmBxPCgArZzYp,2023-09-06 sark,2023-09-06T18:04:02.658Z,2023-09-06T20:56:07.611Z,27,0,27,48.34,62.86,48.34,false,null,304
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-11,XRvmn976ZfdP8NQz,2023-09-11 Sark,2023-09-11T17:52:54.719Z,2023-09-11T20:58:13.111Z,32,0,32,42.03,61.39,42.03,false,null,318
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-13,Y4dkJA8rghb7ajN9,2023-09-13 sark,2023-09-13T17:58:36.268Z,2023-09-13T21:00:08.515Z,25,0,25,32.77,51.37,32.77,false,null,349
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-18,BvZpT8rygwjc9n1N,2023-09-18 sark,2023-09-18T17:56:12.064Z,2023-09-18T21:04:17.003Z,26,0,26,33.2,53.98,33.2,false,null,368
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-20,D7nRprHh9ycatLg1,2023-09-20 sark,2023-09-20T18:16:26.552Z,2023-09-20T20:55:25.733Z,27,0,27,36.05,61.96,36.05,false,null,351
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,25,0,25,36.53,55.64,36.53,false,null,370
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-27,CacrYdy69jTKQXgH,2023-09-27 sark,2023-09-27T17:52:02.145Z,2023-09-27T20:59:20.861Z,28,0,28,26.29,54.78,26.29,false,null,420
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-02,QVgpBkK9fbqZnmT3,2023-10-02 SARK MUST DIE,2023-10-02T17:53:17.348Z,2023-10-02T21:04:21.561Z,26,0,26,20.88,43.71,20.88,false,null,411
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-04,hzAPY2FJ1QctbGZN,2023-10-04 PLEASE PLEASE PLEASE KILL SARK,2023-10-04T17:46:15.311Z,2023-10-04T21:07:56.052Z,26,0,26,8.42,41.94,8.42,false,null,425
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-10,HBMFTXZW3cLNdCkn,2023-10-10 SARKARETH!!!!,2023-10-10T17:51:40.778Z,2023-10-10T21:04:07.590Z,25,0,25,8.05,35.31,8.05,false,null,444
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-11,CbnDMtwkhQLVzqFP,2023-10-11 SARKARETH!!!!!!!!!!!!!!!!!!!!!,2023-10-11T18:00:10.703Z,2023-10-11T20:38:58.515Z,19,1,18,3.87,35.78,0.0,true,443,459
2688,"Kazzara, the Hellforged","Aberrus, the Shadowed Crucible",5,Mythic,2023-10-18,4ydYqrjwh23fzQ1Z,2023-10-18 skip reclear,2023-10-18T17:55:39.142Z,2023-10-18T21:00:27.877Z,1,1,0,null,null,0.0,true,230,230
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-18,4ydYqrjwh23fzQ1Z,2023-10-18 skip reclear,2023-10-18T17:55:39.142Z,2023-10-18T21:00:27.877Z,26,0,26,4.43,52.53,4.43,false,null,428
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-25,kzD1MmaqpNWPhtL4,2023-10-25 reclear,2023-10-25T18:56:49.459Z,2023-10-25T21:09:12.955Z,18,0,18,0.02,46.02,0.02,false,null,431
2684,Echo of Neltharion,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-30,jvLpYP89rzabFH3n,2023-10-30 reclear,2023-10-30T19:00:03.880Z,2023-10-30T21:57:41.068Z,20,1,19,3.01,48.05,0.0,true,417,444
2687,The Amalgamation Chamber,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-30,jvLpYP89rzabFH3n,2023-10-30 reclear,2023-10-30T19:00:03.880Z,2023-10-30T21:57:41.068Z,2,1,1,61.14,61.14,0.0,true,262,262
2682,Assault of the Zaqali,"Aberrus, the Shadowed Crucible",5,Mythic,2023-10-30,jvLpYP89rzabFH3n,2023-10-30 reclear,2023-10-30T19:00:03.880Z,2023-10-30T21:57:41.068Z,1,1,0,null,null,0.0,true,260,260
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-11-01,Q9yKTXH7DMb4AFrk,2023-11-01 sark reclear,2023-11-01T19:08:51.700Z,2023-11-01T22:05:38.764Z,28,0,28,9.27,47.94,9.27,false,null,446
2786,"Tindral Sageswift, Seer of the Flame","Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,2,1,1,4.26,4.26,0.0,true,266,400
2820,Gnarlroot,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,147,147
2708,"Nymue, Weaver of the Cycle","Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,154,154
2728,Council of Dreams,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,187,187
2731,"Larodar, Keeper of the Flame","Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,2,1,1,52.21,52.21,0.0,true,199,199
2824,Smolderon,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,193,193
2677,Fyrakk the Blazing,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,4,1,3,42.26,59.07,0.0,true,442,442
2737,Volcoross,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,2,1,1,99.98,99.98,0.0,true,152,152
2709,Igira the Cruel,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,223,223
2709,Igira the Cruel,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,2,1,1,22.55,22.55,0.0,true,307,307
2820,Gnarlroot,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-15,V8XTDFM1h64wCRdf,"2023-11-15 Roa is dead, Long live Jads - Amirdrassil Raid #1",2023-11-15T18:48:20.214Z,2023-11-15T22:09:41.099Z,1,1,0,null,null,0.0,true,275,275
2728,Council of Dreams,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-20,fvYtVZPrkx1nb4qB,2023-11-20 Amirdrasilly billy,2023-11-20T18:55:45.643Z,2023-11-21T01:39:59.092Z,2,1,1,65.23,65.23,0.0,true,328,328
2824,Smolderon,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-20,fvYtVZPrkx1nb4qB,2023-11-20 Amirdrasilly billy,2023-11-20T18:55:45.643Z,2023-11-21T01:39:59.092Z,22,0,22,11.0,51.64,11.0,false,null,361
2737,Volcoross,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-20,fvYtVZPrkx1nb4qB,2023-11-20 Amirdrasilly billy,2023-11-20T18:55:45.643Z,2023-11-21T01:39:59.092Z,3,1,2,3.32,7.92,0.0,true,224,230
2731,"Larodar, Keeper of the Flame","Amirdrassil, the Dream's Hope",4,Heroic,2023-11-20,fvYtVZPrkx1nb4qB,2023-11-20 Amirdrasilly billy,2023-11-20T18:55:45.643Z,2023-11-21T01:39:59.092Z,11,1,10,4.48,41.33,0.0,true,317,392
2708,"Nymue, Weaver of the Cycle","Amirdrassil, the Dream's Hope",4,Heroic,2023-11-20,fvYtVZPrkx1nb4qB,2023-11-20 Amirdrasilly billy,2023-11-20T18:55:45.643Z,2023-11-21T01:39:59.092Z,7,1,6,5.9,42.68,0.0,true,269,336
2824,Smolderon,"Amirdrassil, the Dream's Hope",4,Heroic,2023-11-21,Pg14DZpfyFChjnkq,HC Clean Up,2023-11-21T20:12:50.141Z,2023-11-21T22:39:05.382Z,21,1,20,0.95,46.76,0.0,true,381,427
2709,Igira the Cruel,"Amirdrassil, the Dream's Hope",3,Normal,2023-11-22,4bKvXBadLyxWMtYf,Jads hit 470 say gratz - Amirdrassil 22-11-23,2023-11-22T18:55:12.928Z,2023-11-22T22:01:33.472Z,1,1,0,null,null,0.0,true,165,165
