player_name,realm_slug,region,season,source,dungeon,short_name,mythic_level,score,completed_at,completed_date,clear_time_ms,par_time_ms,num_keystone_upgrades,timed,url,snapshot_at
Midnight,silvermoon,eu,current,best,Pit of Saron,POS,12,368.1,2026-04-12T20:15:41.000Z,2026-04-12,1650815,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11750063-12-pit-of-saron,2026-04-19T22:49:32.697Z
Midnight,silvermoon,eu,current,recent,Pit of Saron,POS,10,335.0,2026-04-14T22:17:12.000Z,2026-04-14,1070839,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/12592380-10-pit-of-saron,2026-04-19T22:49:32.697Z
Midnight,silvermoon,eu,current,best,Seat of the Triumvirate,SEAT,13,381.7,2026-04-12T19:28:02.000Z,2026-04-12,1948823,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11750203-13-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Midnight,silvermoon,eu,current,best,Skyreach,SR,12,374.7,2026-04-12T18:52:35.000Z,2026-04-12,1246189,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11750217-12-skyreach,2026-04-19T22:49:32.697Z
Midnight,silvermoon,eu,current,best,Windrunner Spire,WS,12,374.3,2026-04-06T12:55:51.000Z,2026-04-06,1488371,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8428254-12-windrunner-spire,2026-04-19T22:49:32.697Z
Midnight,silvermoon,eu,current,recent,Windrunner Spire,WS,12,373.9,2026-04-19T16:41:30.000Z,2026-04-19,1510231,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/15081017-12-windrunner-spire,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Algeth'ar Academy,AA,10,334.6,2026-04-10T14:18:16.000Z,2026-04-10,1100276,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10048213-10-algethar-academy,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Magisters' Terrace,MT,10,329.2,2026-04-10T09:40:50.000Z,2026-04-10,1539429,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10006785-10-magisters-terrace,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Maisara Caverns,MC,9,300.0,2026-04-02T18:12:18.000Z,2026-04-02,1453645,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6166886-9-maisara-caverns,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,11,339.3,2026-04-11T10:39:16.000Z,2026-04-11,1593967,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10656732-11-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,328.4,2026-04-11T11:07:58.000Z,2026-04-11,1397070,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10586696-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,335.0,2026-04-11T14:37:34.000Z,2026-04-11,1005660,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/10648278-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,321.8,2026-04-11T15:17:25.000Z,2026-04-11,1716854,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10764674-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,329.7,2026-04-11T18:25:55.000Z,2026-04-11,1336853,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10772213-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,332.8,2026-04-11T18:53:22.000Z,2026-04-11,1186187,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10783700-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,11,344.7,2026-04-11T19:20:18.000Z,2026-04-11,1332774,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10806586-11-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,334.3,2026-04-11T20:58:13.000Z,2026-04-11,1112833,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10896075-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Pit of Saron,POS,10,331.4,2026-04-02T20:17:54.000Z,2026-04-02,1252851,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6167947-10-pit-of-saron,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,335.0,2026-04-10T16:58:32.000Z,2026-04-10,1209838,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/10259063-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Skyreach,SR,10,334.9,2026-04-11T20:07:24.000Z,2026-04-11,1015041,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10899685-10-skyreach,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,best,Windrunner Spire,WS,11,335.4,2026-04-10T20:06:05.000Z,2026-04-10,1960368,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10220163-11-windrunner-spire,2026-04-19T22:49:32.697Z
Mleko,twisting-nether,eu,current,recent,Windrunner Spire,WS,10,334.9,2026-04-11T20:32:59.000Z,2026-04-11,1195793,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10899688-10-windrunner-spire,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Algeth'ar Academy,AA,10,328.9,2026-04-18T22:28:42.000Z,2026-04-18,1372651,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14501879-10-algethar-academy,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Magisters' Terrace,MT,10,335.0,2026-04-19T00:31:52.000Z,2026-04-19,1218495,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/14544056-10-magisters-terrace,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Maisara Caverns,MC,10,325.1,2026-04-14T19:31:31.000Z,2026-04-14,1710501,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12562105-10-maisara-caverns,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,recent,Maisara Caverns,MC,6,245.0,2026-04-18T00:28:58.000Z,2026-04-18,1109285,1980999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13991716-6-maisara-caverns,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,10,328.9,2026-04-18T23:00:33.000Z,2026-04-18,1371878,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14517616-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Pit of Saron,POS,10,332.6,2026-04-18T23:26:25.000Z,2026-04-18,1193497,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14526235-10-pit-of-saron,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,recent,Skyreach,SR,6,243.5,2026-04-18T01:23:42.000Z,2026-04-18,1075193,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13977864-6-skyreach,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Skyreach,SR,10,329.2,2026-04-19T00:00:43.000Z,2026-04-19,1268683,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14535493-10-skyreach,2026-04-19T22:49:32.697Z
Mægisk,twisting-nether,eu,current,best,Windrunner Spire,WS,10,332.9,2026-04-18T21:57:37.000Z,2026-04-18,1297147,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14487117-10-windrunner-spire,2026-04-19T22:49:32.697Z
Ney,twisting-nether,eu,current,recent,Maisara Caverns,MC,2,170.0,2026-03-25T16:50:34.000Z,2026-03-25,1145547,1980999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/482683-2-maisara-caverns,2026-04-19T22:49:32.697Z
Ney,twisting-nether,eu,current,best,Maisara Caverns,MC,10,322.5,2026-03-31T23:08:54.000Z,2026-03-31,1846484,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/5125363-10-maisara-caverns,2026-04-19T22:49:32.697Z
Ney,twisting-nether,eu,current,best,Skyreach,SR,5,230.0,2026-03-29T16:09:43.000Z,2026-03-29,818031,1680999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/3813092-5-skyreach,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Algeth'ar Academy,AA,16,426.4,2026-04-08T15:39:16.000Z,2026-04-08,1735645,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9036655-16-algethar-academy,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,10,332.0,2026-04-19T08:35:21.000Z,2026-04-19,1226908,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14687290-10-algethar-academy,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,10,332.8,2026-04-19T08:59:45.000Z,2026-04-19,1187647,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14697333-10-algethar-academy,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Magisters' Terrace,MT,15,415.0,2026-04-08T16:36:00.000Z,2026-04-08,1766871,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9074236-15-magisters-terrace,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Magisters' Terrace,MT,16,318.1,2026-04-09T18:56:07.000Z,2026-04-09,2144730,2040999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/9696236-16-magisters-terrace,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Maisara Caverns,MC,16,432.4,2026-04-08T18:03:30.000Z,2026-04-08,1590753,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9130614-16-maisara-caverns,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Maisara Caverns,MC,10,330.3,2026-04-19T10:19:02.000Z,2026-04-19,1437809,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14722157-10-maisara-caverns,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,15,415.0,2026-04-09T20:29:52.000Z,2026-04-09,1562920,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9744651-15-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,334.8,2026-04-15T07:02:10.000Z,2026-04-15,1089175,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12614876-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,332.1,2026-04-19T09:23:29.000Z,2026-04-19,1221530,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14702103-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Pit of Saron,POS,16,427.2,2026-04-09T17:28:02.000Z,2026-04-09,1696686,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9643505-16-pit-of-saron,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,15,415.6,2026-04-09T15:36:04.000Z,2026-04-09,1738105,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9572285-15-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,10,334.2,2026-04-19T10:45:01.000Z,2026-04-19,1266214,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14729402-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Skyreach,SR,17,441.6,2026-04-09T16:49:57.000Z,2026-04-09,1611229,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9621971-17-skyreach,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,best,Windrunner Spire,WS,16,429.9,2026-04-09T16:08:57.000Z,2026-04-09,1721390,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9594160-16-windrunner-spire,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Windrunner Spire,WS,10,334.9,2026-04-15T06:18:53.000Z,2026-04-15,1195105,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12616220-10-windrunner-spire,2026-04-19T22:49:32.697Z
Nylo,twisting-nether,eu,current,recent,Windrunner Spire,WS,10,334.6,2026-04-19T09:49:36.000Z,2026-04-19,1209367,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14709723-10-windrunner-spire,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Algeth'ar Academy,AA,10,324.1,2026-04-13T12:01:03.000Z,2026-04-13,1602607,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12167825-10-algethar-academy,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Maisara Caverns,MC,10,328.7,2026-04-07T20:40:44.000Z,2026-04-07,1520557,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/9241478-10-maisara-caverns,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,recent,Maisara Caverns,MC,10,326.6,2026-04-13T10:37:23.000Z,2026-04-13,1630863,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11725910-10-maisara-caverns,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,recent,Nexus-Point Xenas,NPX,8,290.0,2026-04-06T14:30:21.000Z,2026-04-06,934787,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/8042118-8-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Nexus-Point Xenas,NPX,10,327.6,2026-04-13T11:22:20.000Z,2026-04-13,1437367,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11743964-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Pit of Saron,POS,6,238.1,2026-04-05T22:49:58.000Z,2026-04-05,1412975,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7787268-6-pit-of-saron,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Seat of the Triumvirate,SEAT,5,230.0,2026-04-06T11:54:28.000Z,2026-04-06,1102236,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/8064258-5-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Pearldrake,tarren-mill,eu,current,best,Skyreach,SR,10,327.9,2026-04-14T20:15:41.000Z,2026-04-14,1327256,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12518575-10-skyreach,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,10,327.2,2026-04-04T14:17:59.000Z,2026-04-04,1453236,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/6915950-10-algethar-academy,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Algeth'ar Academy,AA,11,341.2,2026-04-14T23:52:10.000Z,2026-04-14,1502958,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12592252-11-algethar-academy,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,recent,Magisters' Terrace,MT,4,200.0,2026-04-03T21:41:10.000Z,2026-04-03,1086868,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6612509-4-magisters-terrace,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,333.7,2026-04-05T16:12:18.000Z,2026-04-05,1294751,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7546839-10-magisters-terrace,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Magisters' Terrace,MT,10,335.0,2026-04-19T00:31:52.000Z,2026-04-19,1218495,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/14544056-10-magisters-terrace,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Maisara Caverns,MC,9,300.0,2026-04-02T18:12:18.000Z,2026-04-02,1453645,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6166886-9-maisara-caverns,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,328.3,2026-04-04T22:08:33.000Z,2026-04-04,1403460,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7171671-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,10,334.4,2026-04-05T20:03:18.000Z,2026-04-05,1111595,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7775799-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Pit of Saron,POS,10,335.0,2026-04-03T22:21:49.000Z,2026-04-03,964435,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6631945-10-pit-of-saron,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,328.7,2026-04-05T19:33:46.000Z,2026-04-05,1569615,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7776074-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Skyreach,SR,10,332.3,2026-04-04T21:36:32.000Z,2026-04-04,1131002,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7147788-10-skyreach,2026-04-19T22:49:32.697Z
Pixls,twisting-nether,eu,current,best,Windrunner Spire,WS,10,332.2,2026-04-02T19:45:02.000Z,2026-04-02,1338667,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6104172-10-windrunner-spire,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Algeth'ar Academy,AA,11,340.8,2026-04-06T16:21:02.000Z,2026-04-06,1523199,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8232802-11-algethar-academy,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Magisters' Terrace,MT,10,328.2,2026-04-14T16:27:08.000Z,2026-04-14,1596401,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12373993-10-magisters-terrace,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Maisara Caverns,MC,12,374.7,2026-04-06T20:25:58.000Z,2026-04-06,1468010,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8234329-12-maisara-caverns,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,12,367.5,2026-04-09T14:20:26.000Z,2026-04-09,1683083,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9755358-12-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Nexus-Point Xenas,NPX,10,334.0,2026-04-14T21:12:24.000Z,2026-04-14,1127827,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12610944-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Pit of Saron,POS,14,395.2,2026-04-06T23:15:47.000Z,2026-04-06,1793459,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8291554-14-pit-of-saron,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Pit of Saron,POS,12,373.9,2026-04-13T17:17:19.000Z,2026-04-13,1372341,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11892401-12-pit-of-saron,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Pit of Saron,POS,11,336.7,2026-04-13T21:42:33.000Z,2026-04-13,1721014,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12033152-11-pit-of-saron,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Pit of Saron,POS,10,335.0,2026-04-13T22:03:43.000Z,2026-04-13,1052192,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/12025183-10-pit-of-saron,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Pit of Saron,POS,10,327.0,2026-04-14T20:42:02.000Z,2026-04-14,1463687,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13618110-10-pit-of-saron,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,332.8,2026-03-31T16:25:12.000Z,2026-03-31,1346817,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/4817299-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Skyreach,SR,12,371.9,2026-04-03T20:17:39.000Z,2026-04-03,1369517,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/6481243-12-skyreach,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,recent,Skyreach,SR,10,333.0,2026-04-19T11:40:54.000Z,2026-04-19,1099751,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14742764-10-skyreach,2026-04-19T22:49:32.697Z
Pompqmoi,twisting-nether,eu,current,best,Windrunner Spire,WS,12,373.5,2026-04-14T17:07:52.000Z,2026-04-14,1532274,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12353680-12-windrunner-spire,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Algeth'ar Academy,AA,4,195.3,2026-04-08T10:36:53.000Z,2026-04-08,1308239,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8955997-4-algethar-academy,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Magisters' Terrace,MT,6,245.0,2026-04-08T11:25:26.000Z,2026-04-08,1035625,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/8956027-6-magisters-terrace,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,4,196.2,2026-03-31T21:00:19.000Z,2026-03-31,1262947,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5017979-4-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Pit of Saron,POS,9,293.8,2026-04-08T12:38:24.000Z,2026-04-08,1619165,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8975982-9-pit-of-saron,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Skyreach,SR,2,168.3,2026-03-31T20:15:17.000Z,2026-03-31,1084400,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/4970327-2-skyreach,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,recent,Windrunner Spire,WS,4,194.8,2026-04-01T13:36:14.000Z,2026-04-01,1465206,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5251130-4-windrunner-spire,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,recent,Windrunner Spire,WS,10,331.1,2026-04-08T20:06:21.000Z,2026-04-08,1396836,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/9210618-10-windrunner-spire,2026-04-19T22:49:32.697Z
Ragret,twisting-nether,eu,current,best,Windrunner Spire,WS,10,333.8,2026-04-15T09:04:55.000Z,2026-04-15,1253982,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12695074-10-windrunner-spire,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Algeth'ar Academy,AA,13,385.2,2026-04-06T21:45:01.000Z,2026-04-06,1549084,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8424666-13-algethar-academy,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,recent,Magisters' Terrace,MT,12,317.2,2026-04-07T19:32:09.000Z,2026-04-07,2192500,2040999,0,false,https://raider.io/mythic-plus-runs/season-mn-1/8670449-12-magisters-terrace,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Magisters' Terrace,MT,12,372.2,2026-04-11T19:55:55.000Z,2026-04-11,1648666,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10883506-12-magisters-terrace,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Maisara Caverns,MC,10,333.0,2026-03-31T19:49:30.000Z,2026-03-31,1293325,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5167836-10-maisara-caverns,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,recent,Nexus-Point Xenas,NPX,10,326.4,2026-04-07T18:21:27.000Z,2026-04-07,1493940,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8674797-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,recent,Nexus-Point Xenas,NPX,12,369.2,2026-04-11T20:29:16.000Z,2026-04-11,1599682,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10865521-12-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Nexus-Point Xenas,NPX,13,387.8,2026-04-15T17:14:58.000Z,2026-04-15,1428127,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12808162-13-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,recent,Pit of Saron,POS,13,380.2,2026-04-10T18:11:07.000Z,2026-04-10,1792773,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10167954-13-pit-of-saron,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Pit of Saron,POS,13,388.2,2026-04-15T16:44:15.000Z,2026-04-15,1409098,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12849272-13-pit-of-saron,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Seat of the Triumvirate,SEAT,12,374.1,2026-04-08T22:12:35.000Z,2026-04-08,1546225,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/9244115-12-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Skyreach,SR,13,386.7,2026-04-08T22:45:02.000Z,2026-04-08,1381674,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9335328-13-skyreach,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,best,Windrunner Spire,WS,12,367.3,2026-04-06T17:27:16.000Z,2026-04-06,1861731,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8209269-12-windrunner-spire,2026-04-19T22:49:32.697Z
Rivey,defias-brotherhood,eu,current,recent,Windrunner Spire,WS,11,342.4,2026-04-07T17:47:31.000Z,2026-04-07,1588884,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10636289-11-windrunner-spire,2026-04-19T22:49:32.697Z
