encounter_id,boss_name,zone_name,difficulty,difficulty_label,raid_night_date,report_code,report_title,start_time_utc,end_time_utc,fight_id,is_kill,boss_percentage,boss_hp_remaining,duration_seconds,last_phase
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,24,false,46.08,46.08,295,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,25,false,40.15,40.15,314,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,26,false,44.67,44.67,291,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,27,false,36.53,36.53,337,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,28,false,72.21,72.21,94,1
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,29,false,67.61,67.61,151,2
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,30,false,76.55,76.55,91,1
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,31,false,40.21,40.21,329,3
2614,Broodkeeper Diurna,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,1,false,75.64,75.64,100,1
2614,Broodkeeper Diurna,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,2,false,41.37,41.37,295,1
2614,Broodkeeper Diurna,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,3,false,42.38,42.38,320,2
2614,Broodkeeper Diurna,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,4,true,0.01,0.0,415,2
2607,Raszageth the Storm-Eater,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,6,false,64.76,64.76,177,1
2607,Raszageth the Storm-Eater,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,7,false,38.56,38.56,530,2
2607,Raszageth the Storm-Eater,Vault of the Incarnates,4,Heroic,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,8,true,0.01,0.0,657,3
2587,Eranog,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,12,true,0.01,0.0,195,1
2590,The Primal Council,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,20,true,0.01,0.0,222,0
2635,"Dathea, Ascended",Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,22,true,0.07,0.0,240,0
2639,Terros,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,28,true,0.01,0.0,275,0
2592,"Sennarth, The Cold Breath",Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,33,true,0.01,0.0,281,2
2605,Kurog Grimtotem,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,37,true,0.02,0.0,308,1
2614,Broodkeeper Diurna,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,42,true,0.01,0.0,447,2
2607,Raszageth the Storm-Eater,Vault of the Incarnates,3,Normal,2024-04-29,ybJKBTgYf2wXGqtR,2024-04-29 hc,2024-04-29T18:07:10.900Z,2024-04-29T21:08:09.309Z,44,false,36.93,36.93,587,2
2902,Ulgrax the Devourer,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,14,true,0.02,0.0,412,1
2917,The Bloodbound Horror,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,18,true,0.01,0.0,212,0
2898,"Sikran, Captain of the Sureki",Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,25,true,0.01,0.0,278,0
2918,Rasha'nan,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,30,true,0.01,0.0,297,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,39,false,85.01,85.01,76,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,41,false,76.43,76.43,114,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,42,false,8.67,8.67,464,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,43,false,6.66,6.66,491,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,44,false,48.25,48.25,255,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,45,false,76.41,76.41,118,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,47,false,32.78,32.78,339,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,48,false,4.4,4.4,507,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,49,false,41.76,41.76,288,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,50,false,52.79,52.79,237,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,51,false,7.52,7.52,473,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,52,false,1.06,1.06,514,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,5,Mythic,2024-11-20,ytH71bJK3kh4YpmQ,Reclear Mythic 11-20,2024-11-20T18:51:44.398Z,2024-11-20T22:07:42.585Z,53,false,32.68,32.68,339,0
2902,Ulgrax the Devourer,Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,1,true,0.01,0.0,196,1
2917,The Bloodbound Horror,Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,7,true,0.01,0.0,177,0
2898,"Sikran, Captain of the Sureki",Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,15,true,0.01,0.0,148,0
2918,Rasha'nan,Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,19,true,0.01,0.0,163,0
2919,Broodtwister Ovi'nax,Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,25,true,0.01,0.0,200,0
2920,Nexus-Princess Ky'veza,Nerub-ar Palace,3,Normal,2024-09-29,yJPjY4GFnvgDd7aH,2023-09-29 team 1 alt raid,2024-09-29T17:58:20.955Z,2024-09-29T19:22:55.638Z,30,true,0.01,0.0,240,1
